true_values,1024-128-512-768,256-1024-768-512-768-128,512-256-512-128-768,768-128-512-512-1024-2048,128-768-256-512-768-768,512-768-256-128-512-1024,768-768-512-2048-256,256-256-256-1024-768-128,256-512-2048-256-256,768-768-2048-128,1024-256-2048,2048-2048-256-1024-2048,1024-512-128-768-128,768-1024-128-256-2048,128-512-1024-256-512-1024,512-512-512-128-128-128,128-128-2048-768-256-2048,512-2048-512-512-256,2048-256-256-128-128,2048-128-1024-1024-768,512-512-768-2048-512-1024,128-2048-128-768-768-512,256-256-256-128-512,256-128-768-768-512,1024-256-128-128-256,128-256-128-512-768-768,512-512-768-768-128-128,768-512-512-512-2048,512-768-512-768-512,512-128-256-2048-256,512-128-256,768-512-2048-256-128,512-128-512-128-1024,256-768-256-256-768,128-128-768-768-2048-768,1024-2048-256-1024,768-1024-1024-128-256,512-512-512-768-128-768,512-512-1024-128,512-128-256-2048-768,256-256-768-768-128,768-2048-1024-256-2048,128-256-1024-768-2048-512,128-512-768-2048-1024-2048,1024-512-256-512,2048-768-2048-2048-256,512-512-128-256-128,128-1024-512-256-1024-1024,1024-1024-512-128-2048,128-128-512-256-128-768,1024-256-128-2048,1024-768-2048-512,512-256-256-128-512,1024-256-256-512-128,1024-1024-512-256-768,1024-512-768-256-128,512-768-1024-128-768,512-256-512-512-1024,1024-256-256-128,2048-1024-2048-128-1024,256-256-1024-256-768,1024-128-256-2048-768,1024-256-768-256-2048,128-256-512-128-512-2048,1024-1024-256-768-2048,2048-1024-512-512-768,512-1024-128-128-512,768-512-128-128-1024,128-512-256-512-128-1024,1024-256-512-128-128,512-128-256-1024,512-768-1024-256-1024-2048,512-768-128-768-128,768-512-768,256-256-128-768-256,512-1024-256-256-256-2048,2048-768-128-2048-1024,128-768-256-2048-256,128-512-1024-768-256-128,1024-1024-768-2048,512-1024-512-768-768-2048,128-768-128-2048-128-768,512-2048-1024-128-768,512-512-2048-128-768,128-512-256-768-512-512,1024-512-768-1024-256,1024-512-1024-512-768,512-2048-1024-128-512,768-1024-2048,128-1024-768-128-2048,2048-1024-256-512-768,128-256-1024-512-128,512-768-1024-768,512-512-768-256-256,512-768-1024-256-256,512-512-768-512-128,1024-512-1024-768-512,256-2048-1024-512,1024-2048-1024-256-128,256-128-2048-256-512
6.46,6.183619976043701,5.0047712326049805,6.142693519592285,4.945800304412842,6.129093170166016,6.272972583770752,6.083320140838623,5.76371955871582,5.229082107543945,5.45651388168335,5.327535629272461,5.487768650054932,5.657483100891113,5.410226345062256,5.858999252319336,5.7489824295043945,5.00856876373291,5.995638847351074,5.92041540145874,6.105979919433594,6.185494899749756,6.474491596221924,5.45552921295166,6.393951892852783,5.70866060256958,5.414891719818115,5.264705181121826,5.761427402496338,6.491174221038818,5.646212100982666,5.561392307281494,6.1325788497924805,5.7273993492126465,5.439939022064209,5.275857925415039,5.634333610534668,6.319944381713867,6.120522975921631,5.947311878204346,5.803396701812744,5.450293064117432,6.252274036407471,5.50724458694458,5.180270195007324,6.033526420593262,5.999813079833984,5.546693801879883,5.16813325881958,5.906133651733398,5.642684459686279,5.817809104919434,5.546329498291016,5.649489402770996,6.1307830810546875,5.400290489196777,5.51914119720459,5.700504779815674,6.309053421020508,6.067868709564209,5.591759204864502,5.538002967834473,5.65424108505249,5.7512993812561035,4.856353282928467,5.243340492248535,5.023611068725586,5.587016582489014,5.683652400970459,5.719089984893799,5.23486852645874,5.318589210510254,5.8075337409973145,5.800163745880127,5.9988837242126465,5.78171443939209,5.876882553100586,6.183252811431885,6.348996162414551,5.338685989379883,6.820490837097168,6.031622886657715,5.861958026885986,5.7656402587890625,6.137301445007324,6.254795551300049,6.2114176750183105,6.191726207733154,5.4456682205200195,6.057485103607178,5.379800796508789,5.856499671936035,5.2726359367370605,5.8577141761779785,6.41303014755249,5.475980758666992,5.138683795928955,5.815286636352539,6.219700813293457,5.892388820648193,5.5211968421936035
6.48,5.7498297691345215,6.439729690551758,5.555487632751465,5.592566013336182,5.846950531005859,6.6909050941467285,6.456945896148682,5.674156188964844,5.703529357910156,5.420523643493652,5.2499003410339355,6.064902305603027,6.643450736999512,5.627225399017334,5.330303192138672,6.48654317855835,6.074077606201172,5.969122886657715,5.792492389678955,5.913890361785889,5.734638214111328,5.921486854553223,5.508627891540527,6.31818962097168,5.89870548248291,6.179533958435059,5.749903678894043,5.595861911773682,6.602974891662598,6.112635612487793,6.38493537902832,5.697213172912598,6.081040859222412,5.545316219329834,6.4260406494140625,5.607540607452393,5.950721263885498,6.347775459289551,5.862358570098877,5.907420635223389,5.3891072273254395,6.449579238891602,6.352564811706543,6.788130760192871,5.648070335388184,6.304962635040283,6.067486763000488,6.338227272033691,5.985260009765625,5.897846221923828,6.019174575805664,5.735807418823242,5.347976207733154,5.97648286819458,6.2939066886901855,5.554093360900879,6.455691814422607,5.743577003479004,5.955739974975586,5.719213962554932,6.780051231384277,6.019503116607666,5.235496520996094,4.972020626068115,6.997001647949219,6.148714542388916,6.147874355316162,5.831277847290039,6.49251651763916,4.922476291656494,6.148532390594482,5.604801177978516,5.147122383117676,6.361947059631348,6.100224494934082,6.470323085784912,6.2888360023498535,6.614127159118652,6.920507431030273,5.997001647949219,5.838694095611572,6.6552581787109375,6.591784477233887,5.6200995445251465,6.131025314331055,6.205621719360352,6.314795017242432,5.4411773681640625,5.400589466094971,5.978446960449219,6.35764741897583,6.848150253295898,6.2075605392456055,6.321839809417725,5.770782947540283,5.353115558624268,5.962251663208008,6.376249313354492,6.122026443481445,6.208759307861328
6.5,6.50740909576416,6.792492866516113,6.1238789558410645,7.06997013092041,7.645842552185059,6.813379764556885,6.763400077819824,6.439205646514893,6.879387378692627,6.384701728820801,6.018643856048584,6.369520664215088,7.139800071716309,6.705210208892822,6.653618812561035,6.170033931732178,6.691103458404541,6.328205108642578,6.502236843109131,6.842398643493652,6.524223327636719,7.37556266784668,6.241582870483398,6.702261924743652,7.328745365142822,6.648929119110107,6.545073509216309,6.363173007965088,7.158627510070801,6.827805519104004,6.976360321044922,7.2683916091918945,6.405335903167725,6.653294563293457,6.489842891693115,6.3835368156433105,6.831447124481201,6.804142475128174,6.501654148101807,6.166942119598389,6.3274760246276855,6.729891777038574,6.70823860168457,6.689138412475586,7.05537223815918,5.852193355560303,6.459012508392334,7.831707000732422,6.152540683746338,6.458669185638428,6.2235331535339355,6.654723644256592,6.54976224899292,6.55120849609375,7.071536064147949,6.944193363189697,6.786563873291016,6.652249336242676,6.876238822937012,6.379549980163574,6.651633262634277,6.897239685058594,6.581263065338135,7.019810676574707,5.897308349609375,6.856157302856445,6.169096946716309,6.321075916290283,6.388608932495117,6.788225173950195,6.770737171173096,6.830065727233887,7.418800354003906,6.3490376472473145,6.663984298706055,6.068676471710205,7.123144626617432,6.793321132659912,6.519373893737793,6.597856521606445,6.6422810554504395,6.963465690612793,6.550273418426514,6.712038993835449,6.719407558441162,6.547052383422852,7.479111671447754,6.332981586456299,6.835250377655029,6.350408554077148,6.920873641967773,7.0623979568481445,7.457801342010498,6.952821731567383,6.25111722946167,6.152695655822754,6.875075817108154,5.970046043395996,7.389570236206055,6.462361812591553
6.5,5.188896656036377,5.164273738861084,5.029792785644531,5.433863162994385,5.4719977378845215,5.149716854095459,4.947962284088135,5.299465179443359,5.089127063751221,5.524524211883545,5.22532844543457,5.005390167236328,5.3468732833862305,4.523943901062012,5.468081474304199,5.662118911743164,5.634214401245117,5.285886287689209,4.851842403411865,5.099833965301514,5.253223896026611,5.778222560882568,5.132550239562988,5.387057781219482,4.699147701263428,5.529422760009766,5.194912910461426,5.292993545532227,5.429655075073242,4.767345428466797,4.795645236968994,5.635693550109863,4.846735954284668,5.667932033538818,5.643701076507568,5.539766788482666,5.334564685821533,5.21873140335083,5.908697605133057,5.23742151260376,5.561326503753662,5.194087982177734,5.5133056640625,5.4001569747924805,5.143170356750488,4.673248767852783,5.355175018310547,5.538665771484375,5.086106300354004,5.25391149520874,4.971940994262695,5.4105095863342285,5.813537120819092,5.158631324768066,5.404090404510498,5.805202007293701,5.244297981262207,5.024307727813721,5.02571964263916,5.228524684906006,5.5402092933654785,5.604382038116455,4.864816188812256,5.15803337097168,5.098771095275879,5.359910011291504,5.486351490020752,5.273458003997803,5.253916263580322,5.0403900146484375,4.953476905822754,5.060845851898193,4.73787784576416,5.436764717102051,5.310206413269043,4.948121070861816,5.4511189460754395,5.3188042640686035,5.312625885009766,5.463125705718994,5.074580669403076,5.135769367218018,5.332578182220459,5.249444007873535,5.215914726257324,5.469448566436768,4.878076076507568,5.546695709228516,4.8747429847717285,4.8851542472839355,5.424161434173584,5.347671985626221,5.099928855895996,5.386624813079834,5.721940517425537,5.462700843811035,4.681525230407715,5.678007125854492,4.917507171630859,5.4105448722839355
6.5,5.4167609214782715,6.024250030517578,5.371407985687256,5.8841376304626465,5.728278636932373,5.2349066734313965,5.45866584777832,5.569754600524902,5.698704719543457,5.736413478851318,5.808060169219971,5.688602924346924,5.7343645095825195,5.447555065155029,5.654879570007324,5.790870189666748,5.6624016761779785,5.791532039642334,5.552509784698486,5.49517822265625,5.710529804229736,5.791040420532227,5.606838703155518,5.322093486785889,5.19927978515625,5.633340835571289,5.368718147277832,5.55977201461792,5.707980632781982,5.297210693359375,5.508198261260986,5.765956878662109,5.628505706787109,5.795173168182373,5.906290054321289,5.6743292808532715,5.701842308044434,5.626347064971924,5.932218551635742,5.641709327697754,6.024350166320801,5.818825721740723,6.036181926727295,6.249011039733887,5.575252532958984,5.198577404022217,5.643428802490234,5.806826114654541,5.281149864196777,5.455593109130859,5.146044731140137,5.670121669769287,5.856599807739258,5.7076334953308105,5.636965274810791,5.855710506439209,5.914875030517578,5.3992767333984375,5.733853340148926,5.813936233520508,5.7951507568359375,6.176747798919678,5.592976093292236,5.718947887420654,5.771796226501465,5.698794841766357,5.8113322257995605,5.571237564086914,5.596912384033203,5.5665669441223145,5.679515361785889,5.464095592498779,5.575273513793945,5.770299911499023,6.045212745666504,5.637441635131836,5.92650032043457,5.941795825958252,5.73958683013916,6.236877918243408,5.594460964202881,5.729290962219238,5.6749114990234375,5.463353633880615,5.32633638381958,5.847697734832764,5.452522277832031,6.096259117126465,5.5908522605896,4.956863880157471,5.907289028167725,5.9766926765441895,5.306787014007568,5.7725830078125,5.778546333312988,5.6458306312561035,5.469473361968994,5.974739074707031,5.904204368591309,5.80726432800293
6.51,6.204573154449463,6.441668510437012,6.212346076965332,7.081769943237305,6.744701862335205,6.3028459548950195,6.259736061096191,6.103024959564209,6.871335983276367,6.5448899269104,6.312641620635986,6.206726551055908,6.241700172424316,5.647469520568848,6.209402084350586,6.798444747924805,6.341701507568359,6.871913433074951,6.288883209228516,6.621981620788574,6.1362810134887695,6.944214820861816,6.381377696990967,6.520595550537109,6.015829086303711,6.592851161956787,6.1088056564331055,6.323677062988281,6.044721603393555,6.580631256103516,6.262385845184326,6.653373718261719,6.2677788734436035,6.86346435546875,6.598597526550293,6.537949562072754,6.6269850730896,6.249391555786133,6.725077152252197,6.432467460632324,6.543772220611572,6.726021766662598,6.640775680541992,6.295502662658691,6.190009117126465,5.994146823883057,7.165336608886719,6.541652679443359,6.109171390533447,6.272112846374512,6.027624607086182,6.531499862670898,6.208667278289795,6.287769794464111,6.947634696960449,6.456923007965088,6.81942081451416,6.066805839538574,6.18379545211792,6.595432758331299,6.745041370391846,6.823998928070068,6.292535305023193,6.975389003753662,6.808586597442627,6.496982574462891,6.763759613037109,6.287130355834961,6.622370719909668,6.265850067138672,6.554596424102783,6.030832767486572,5.895270347595215,6.498406887054443,6.592741966247559,6.401151657104492,6.81588077545166,6.455986976623535,6.948551177978516,6.793565273284912,6.6419782638549805,6.191333293914795,6.977142810821533,6.032007694244385,6.3290863037109375,6.692290306091309,6.436659336090088,6.467348575592041,6.132905960083008,6.568819999694824,6.753468990325928,6.838626384735107,6.42372989654541,6.672064304351807,6.846968173980713,6.455296516418457,5.9793596267700195,7.141302108764648,6.458718299865723,6.83917760848999
6.52,7.882607936859131,8.148918151855469,7.901396751403809,7.857189655303955,7.685066223144531,8.005570411682129,7.691554546356201,7.662672996520996,7.765284061431885,7.7922868728637695,6.937825679779053,7.274814128875732,7.193507671356201,7.515468120574951,8.122779846191406,8.398324966430664,8.057549476623535,7.271901607513428,7.25949764251709,8.052125930786133,7.872326850891113,8.036741256713867,7.132728576660156,7.967263698577881,7.769700527191162,7.818213939666748,7.806406497955322,7.480870246887207,8.013911247253418,7.466477870941162,6.983011722564697,8.368597030639648,7.664479732513428,7.8325066566467285,7.659776210784912,7.641191005706787,7.7228617668151855,7.775674343109131,7.787721633911133,7.55684757232666,6.847292900085449,8.155241012573242,7.540454864501953,8.281684875488281,7.742748260498047,7.478060245513916,7.086541175842285,7.255334377288818,7.586580753326416,7.469950199127197,7.688149929046631,7.918476104736328,6.591187477111816,7.834637641906738,7.6418657302856445,7.40198278427124,7.817198276519775,7.859828948974609,7.6154375076293945,7.661087512969971,8.737565994262695,7.884827136993408,7.877590179443359,7.626702308654785,7.407985687255859,7.568233966827393,7.8371100425720215,7.953203201293945,7.114499092102051,6.942410945892334,7.803473949432373,7.656630992889404,7.577250003814697,7.2524590492248535,7.929616928100586,8.315738677978516,8.300775527954102,8.134909629821777,8.152362823486328,7.330097675323486,7.760300636291504,7.845110893249512,7.7389960289001465,7.373453140258789,8.037508010864258,8.188115119934082,7.900190830230713,7.192450523376465,7.562913417816162,8.171343803405762,7.821023941040039,7.864776611328125,7.673421382904053,8.129990577697754,7.453451156616211,7.683490753173828,7.452495098114014,7.634504318237305,7.729483127593994,7.156215190887451
6.53,6.074437618255615,5.537999153137207,4.396431922912598,7.0956645011901855,4.694607734680176,6.569712162017822,5.192714214324951,6.112660884857178,6.436774253845215,5.109206676483154,5.13816499710083,5.471129417419434,5.638761043548584,4.661755561828613,6.504754066467285,5.946778297424316,5.087940692901611,5.656508445739746,5.095795631408691,5.372356414794922,6.801827430725098,6.371532440185547,5.35842227935791,6.390860557556152,4.189881324768066,6.9379119873046875,6.180959701538086,6.252833843231201,6.708132266998291,6.5261430740356445,5.122881889343262,4.748353481292725,5.914887428283691,5.186791896820068,5.856006145477295,6.182249546051025,5.81997013092041,4.811092853546143,5.330066680908203,6.024120330810547,4.924500942230225,4.505876064300537,5.090784072875977,5.985436916351318,6.64454460144043,3.7019705772399902,4.223869323730469,5.489779472351074,6.0512800216674805,4.418455600738525,4.100451469421387,5.438817501068115,5.931058406829834,5.322696685791016,5.259062767028809,6.915162086486816,5.601428031921387,4.996632099151611,4.724673271179199,4.189666271209717,6.046762943267822,4.671881675720215,6.724052906036377,5.723331928253174,4.925670146942139,6.038512229919434,5.407332897186279,5.819214820861816,5.535123825073242,5.191896438598633,6.644992351531982,6.319790363311768,4.639631271362305,5.443602561950684,6.452334403991699,5.77243709564209,6.397586822509766,5.805843830108643,5.521762847900391,6.454111099243164,5.74109411239624,4.976519584655762,4.978166580200195,6.880093097686768,4.155569553375244,5.080936908721924,5.821822166442871,5.107217311859131,3.670173168182373,6.68205451965332,5.281833171844482,6.304718494415283,6.069345474243164,5.593002796173096,6.113093852996826,5.420474529266357,4.845287322998047,4.307802200317383,6.461086750030518,6.840161323547363
6.54,6.805741786956787,6.918221473693848,6.5247931480407715,6.821030139923096,6.874180316925049,6.906603813171387,6.557602405548096,6.416930675506592,6.912829875946045,6.6809401512146,6.534167289733887,6.518221378326416,6.63552188873291,6.480167388916016,6.421208381652832,6.498844623565674,6.559635639190674,6.673797130584717,6.638906955718994,6.862093925476074,6.532200336456299,6.813097953796387,6.255145072937012,6.860537528991699,6.6618523597717285,6.729550361633301,6.0526957511901855,6.352535247802734,6.892265796661377,6.709805011749268,6.817580223083496,6.670011520385742,6.430549144744873,6.939137935638428,6.307713985443115,6.773191928863525,6.784293174743652,6.588591575622559,6.653531551361084,6.470714569091797,6.164060592651367,6.6486029624938965,6.754451751708984,6.91825008392334,6.961308479309082,6.443503379821777,6.9101643562316895,6.599740505218506,6.1158294677734375,6.412771701812744,6.537417888641357,6.662781715393066,6.930631160736084,6.622691631317139,6.58782958984375,6.753678321838379,6.685390949249268,6.382999897003174,6.274135112762451,6.712613105773926,6.722680568695068,7.39342737197876,7.014881134033203,6.528663635253906,6.9224138259887695,6.380268573760986,6.553740978240967,6.440188884735107,6.320161819458008,6.540316581726074,6.9492645263671875,6.442617416381836,6.396885871887207,6.478559970855713,6.976602554321289,6.467181205749512,6.823598384857178,6.675222873687744,6.5239667892456055,6.9881157875061035,6.466493129730225,6.661050796508789,6.529078483581543,6.517903804779053,6.588188171386719,6.641482830047607,6.7486252784729,6.555184364318848,6.487634658813477,6.433693885803223,6.72313117980957,6.82249116897583,6.6936163902282715,6.534926414489746,6.883861064910889,6.578572750091553,6.434101581573486,6.879829406738281,7.003457069396973,7.078817367553711
6.58,6.862056255340576,6.911739349365234,6.572052478790283,7.405105113983154,6.1219258308410645,7.384627342224121,7.299638271331787,6.2498698234558105,6.750869274139404,6.2117390632629395,5.65597677230835,7.150026798248291,6.293243885040283,6.313141345977783,6.637742042541504,6.534367561340332,6.940684795379639,5.790016174316406,6.277417182922363,6.378118991851807,6.061352729797363,7.428010940551758,6.963201999664307,7.321835517883301,6.972941875457764,7.878908157348633,6.230129241943359,6.778314113616943,7.569522857666016,6.879847526550293,6.391057014465332,7.163749694824219,6.767844200134277,6.7042107582092285,7.3684797286987305,6.890851974487305,7.321437358856201,7.270720481872559,6.775975704193115,7.015986919403076,6.752085208892822,6.912559509277344,6.694673538208008,7.773869514465332,6.992367744445801,6.524105072021484,6.492619514465332,6.657120704650879,6.6976189613342285,6.82232141494751,6.454330921173096,6.748946666717529,6.8453755378723145,7.126885414123535,7.139763355255127,6.8297624588012695,6.651312828063965,6.39923620223999,6.245157718658447,7.088751316070557,7.816283702850342,6.98221492767334,6.889639377593994,6.209588527679443,6.901661396026611,6.54912805557251,6.42009162902832,7.3222336769104,7.067885398864746,6.384335517883301,6.849183559417725,7.061645984649658,6.978575706481934,6.665452003479004,7.105717658996582,7.419153213500977,7.267861366271973,6.650524616241455,6.711280822753906,6.906691551208496,7.41524600982666,6.750105857849121,6.103207588195801,6.819790363311768,7.111052989959717,6.8342204093933105,6.941938877105713,6.458864212036133,6.765194892883301,5.955248832702637,6.873903274536133,7.329232215881348,7.150546550750732,7.637115955352783,6.397898197174072,6.544415473937988,6.653818607330322,6.893773078918457,6.797260761260986,6.747354507446289
6.63,6.289613723754883,6.209760665893555,5.914862632751465,6.289165019989014,6.300841331481934,6.21547269821167,6.047701835632324,6.04953145980835,6.116837501525879,6.249560356140137,6.411971569061279,5.857876777648926,6.127401351928711,5.991329193115234,6.002388954162598,6.292618751525879,6.045666217803955,6.081346035003662,5.937539577484131,6.111392974853516,6.015994071960449,6.35404109954834,5.803035736083984,6.228270530700684,6.075566291809082,6.250023365020752,5.824592590332031,5.8974528312683105,6.05307674407959,6.013705730438232,6.232126712799072,6.0122833251953125,6.04142427444458,6.368215560913086,5.98913049697876,6.068227291107178,6.206833839416504,6.08221435546875,6.115255355834961,5.904582500457764,5.993788719177246,6.158006191253662,6.265796661376953,6.189929008483887,6.062853813171387,5.7291789054870605,6.383121013641357,6.028463840484619,5.71458625793457,5.936820983886719,6.046225070953369,5.932281970977783,6.28963041305542,6.006540775299072,6.103536128997803,6.049675941467285,6.357746124267578,5.990962505340576,6.054997444152832,6.195766448974609,6.199078559875488,6.808784484863281,6.115171432495117,6.168191909790039,6.314768314361572,5.905223369598389,6.029905319213867,6.0745391845703125,6.0461106300354,5.77606725692749,6.3159499168396,5.869077682495117,5.9413275718688965,6.0031819343566895,6.389199256896973,6.072639465332031,6.343334197998047,6.300026893615723,6.253059387207031,6.315251350402832,6.101840496063232,6.019002914428711,6.283858776092529,6.0199785232543945,6.101433753967285,6.14066743850708,6.162570953369141,6.047317028045654,5.765610694885254,6.154934406280518,6.193878650665283,6.521687984466553,6.1425676345825195,6.035148620605469,6.379940032958984,6.314117431640625,6.056272029876709,6.4349470138549805,6.319364547729492,6.442652225494385
6.63,6.788155555725098,6.368042945861816,6.5475850105285645,6.738774299621582,6.678367614746094,6.568714618682861,6.268429756164551,6.353084564208984,6.413606643676758,6.356410980224609,6.414620399475098,6.643444538116455,6.552340984344482,6.1971845626831055,6.573513984680176,6.5845770835876465,6.3619489669799805,6.530582904815674,6.045487880706787,6.818377494812012,6.4864501953125,6.727676868438721,6.253077030181885,6.492623329162598,6.08574914932251,6.475520610809326,6.035340785980225,6.469988822937012,6.349750518798828,5.969951629638672,6.223765850067139,6.576208114624023,6.558053016662598,6.710328578948975,6.582561016082764,6.768063545227051,6.28469705581665,6.449470043182373,6.481590747833252,6.59799337387085,6.413548946380615,6.558842658996582,6.580976963043213,6.649353981018066,6.317708969116211,6.106999397277832,6.775602340698242,6.555628299713135,5.9829607009887695,6.024657726287842,6.372624397277832,6.561409950256348,6.463128566741943,6.469510555267334,6.495050430297852,6.274814128875732,6.688971996307373,6.329255104064941,6.245563507080078,6.398135185241699,6.477492332458496,6.831839561462402,6.829944133758545,6.36895751953125,6.674845218658447,6.352475643157959,6.53812837600708,6.3056254386901855,6.5089569091796875,6.288061618804932,6.403916358947754,6.229798316955566,6.158558368682861,6.38840913772583,6.778752326965332,6.6593194007873535,6.561748027801514,6.518865585327148,6.423495292663574,6.671755313873291,6.51293420791626,6.58748722076416,6.617219924926758,6.602761268615723,6.756176948547363,6.602793216705322,6.449708938598633,6.473340034484863,6.495780944824219,6.303446292877197,6.5112504959106445,6.799649715423584,6.2614898681640625,6.321386337280273,6.563257694244385,6.723141670227051,6.337875843048096,6.554714202880859,6.658111095428467,6.443892002105713
6.66,6.409298896789551,6.17127799987793,6.170460224151611,6.333358287811279,6.295275688171387,6.323131561279297,5.987880229949951,6.011261463165283,6.139262676239014,6.215384483337402,6.068506240844727,6.223481178283691,6.297227382659912,5.948434352874756,6.362034797668457,6.1418023109436035,6.030492305755615,6.212329387664795,5.9524664878845215,6.354129791259766,6.26540994644165,6.496330738067627,5.804621696472168,6.384716510772705,6.003226280212402,6.1653337478637695,5.793842792510986,6.2030158042907715,6.0794572830200195,5.978148460388184,6.052822113037109,6.081504821777344,6.301316261291504,6.36437463760376,6.302980422973633,6.234340190887451,6.166853904724121,6.140920639038086,6.1104960441589355,6.191727161407471,6.064011096954346,6.2497334480285645,6.320887565612793,6.120090961456299,5.9725341796875,6.015191078186035,6.359830856323242,6.306791305541992,5.895838737487793,5.947762489318848,6.1743693351745605,6.244508266448975,6.203604698181152,6.289517879486084,6.321709156036377,6.032432556152344,6.264352798461914,6.129355430603027,5.930811405181885,6.242453098297119,6.075624465942383,6.555392742156982,6.446665287017822,6.124636173248291,6.35603666305542,6.054693698883057,5.925809383392334,6.0971574783325195,6.074377059936523,6.008730411529541,6.053582191467285,6.095894813537598,5.928956508636475,5.91348934173584,6.489964485168457,6.504026889801025,6.182806968688965,6.315275192260742,6.088143348693848,6.345221519470215,6.31123161315918,5.974892616271973,6.1628642082214355,6.274515151977539,6.100704669952393,6.239423751831055,5.973201274871826,6.051507949829102,6.2681756019592285,6.018429756164551,6.227849006652832,6.740113735198975,6.055084228515625,6.147608757019043,6.33167839050293,6.315800666809082,6.146517753601074,6.102485656738281,6.223087310791016,6.372193336486816
6.68,5.909669399261475,6.589641571044922,5.801292419433594,6.4230146408081055,6.803513526916504,5.642590045928955,5.8167572021484375,6.063774108886719,5.790693283081055,6.246499061584473,6.221314907073975,5.76742696762085,6.217473983764648,5.830188274383545,6.153566360473633,6.236832141876221,6.127943992614746,6.303117275238037,5.896345615386963,6.23077917098999,6.055690288543701,6.336784839630127,5.825520992279053,5.894886493682861,5.659743309020996,6.105384826660156,5.918822288513184,6.086842060089111,5.593837261199951,5.9794721603393555,6.037837505340576,5.970728874206543,6.492038726806641,6.162353038787842,6.112270832061768,5.621176242828369,6.305377960205078,5.953433036804199,6.124480724334717,6.107707977294922,6.295639514923096,6.208280086517334,6.471193790435791,6.030240535736084,5.858180999755859,5.440075397491455,6.771093845367432,6.074681758880615,5.743865013122559,6.1214213371276855,6.06247091293335,6.365225791931152,6.305578231811523,6.173273086547852,5.996066570281982,6.007814884185791,6.429446220397949,6.124259948730469,6.104953289031982,6.756019115447998,6.065958499908447,6.378968238830566,6.13158655166626,6.512803554534912,6.360462665557861,5.723438262939453,6.151134014129639,6.033442974090576,5.543370723724365,5.9587626457214355,6.239626884460449,5.272214412689209,5.897181034088135,6.33111047744751,6.194092750549316,6.289677143096924,6.472147464752197,6.940390586853027,6.1201171875,6.185635089874268,5.640263080596924,5.782732009887695,6.55642557144165,5.981454372406006,5.567515850067139,6.205183506011963,6.10519552230835,6.314993858337402,6.270378112792969,6.064601421356201,6.46088981628418,6.517536163330078,6.269558429718018,6.621517181396484,6.411897659301758,6.38161563873291,6.018490791320801,6.471022605895996,6.102410793304443,5.99702262878418
6.7,7.264636039733887,6.343514442443848,6.247255325317383,6.037704944610596,5.990561008453369,6.667160511016846,6.6887078285217285,6.278154373168945,6.125302314758301,6.032821178436279,5.7407917976379395,5.894006729125977,5.7245001792907715,6.954709053039551,6.723356246948242,6.453702449798584,5.0715861320495605,7.556634902954102,6.174497127532959,7.0357985496521,5.780705451965332,8.1881103515625,6.536764621734619,6.368119716644287,6.149975299835205,5.632884979248047,6.096749305725098,5.479636192321777,6.922109127044678,6.9401469230651855,6.636129379272461,6.3976945877075195,6.629454135894775,6.448613166809082,5.779131889343262,6.690953254699707,7.027077674865723,6.0712785720825195,6.455748558044434,7.11640739440918,6.473254203796387,4.573960781097412,5.697525501251221,6.175448417663574,6.731720924377441,6.065128326416016,5.435237884521484,6.916959762573242,6.308037281036377,6.025217533111572,6.8971147537231445,6.87227725982666,7.240097522735596,7.006734371185303,5.463811874389648,6.778704643249512,6.3120646476745605,6.945285320281982,7.128270149230957,5.991489887237549,6.754283428192139,7.021506309509277,6.282589435577393,8.139211654663086,7.335301876068115,5.150672435760498,5.909533977508545,6.518889427185059,6.001309394836426,5.8065338134765625,6.823684215545654,6.661855697631836,6.531025409698486,7.021254062652588,7.805167198181152,5.071864604949951,7.25950288772583,6.6816182136535645,7.763562202453613,7.322580814361572,6.356258869171143,6.993161201477051,6.786816120147705,6.971805095672607,6.419767379760742,6.992147445678711,5.851004600524902,5.542159557342529,5.88837194442749,7.092139720916748,6.593502044677734,6.121584415435791,6.692001819610596,6.600352764129639,6.064147472381592,6.813417911529541,5.6258087158203125,5.828097343444824,7.235584735870361,7.347201347351074
